model_bert,feature,feature_label,metric_label,metric_source_bert,class,layer,bert_mean,ci_low_bert,ci_high_bert,n_tokens_bert,source_csv_bert,model_gpt,metric_source_gpt,gpt_mean,ci_low_gpt,ci_high_gpt,n_tokens_gpt,source_csv_gpt,delta_gpt_minus_bert,abs_delta,ratio_gpt_to_bert
BERT,length,Length,LID,lpca99,2,12,682.6500244140625,682.0,683.0,29918,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_LENGTH/length_bootstrap/length_raw_lpca99_bert-base-uncased.csv,GPT,lpca99,95.3000030517578,87.8499984741211,103.0,29918,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_LENGTH/length_bootstrap/length_raw_lpca99_gpt2.csv,-587.3500213623047,587.3500213623047,0.1396030171295408
BERT,length,Length,LID,lpca99,3,12,685.7999877929688,685.0,686.0,36097,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_LENGTH/length_bootstrap/length_raw_lpca99_bert-base-uncased.csv,GPT,lpca99,126.8499984741211,119.375,134.52499389648438,36097,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_LENGTH/length_bootstrap/length_raw_lpca99_gpt2.csv,-558.9499893188477,558.9499893188477,0.18496646359290245
BERT,length,Length,LID,lpca99,4,12,691.3499755859375,690.4749755859375,692.0,33008,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_LENGTH/length_bootstrap/length_raw_lpca99_bert-base-uncased.csv,GPT,lpca99,136.1999969482422,130.4250030517578,145.52499389648438,33008,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_LENGTH/length_bootstrap/length_raw_lpca99_gpt2.csv,-555.1499786376953,555.1499786376953,0.19700586064649683
BERT,length,Length,LID,lpca99,5,12,690.5999755859375,690.0,691.0,18892,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_LENGTH/length_bootstrap/length_raw_lpca99_bert-base-uncased.csv,GPT,lpca99,157.64999389648438,147.9499969482422,172.10000610351562,18892,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_LENGTH/length_bootstrap/length_raw_lpca99_gpt2.csv,-532.9499816894531,532.9499816894531,0.22827975596542224
BERT,length,Length,LID,lpca99,6,12,687.9500122070312,687.0,689.0,14274,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_LENGTH/length_bootstrap/length_raw_lpca99_bert-base-uncased.csv,GPT,lpca99,179.25,165.375,190.0500030517578,14274,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_LENGTH/length_bootstrap/length_raw_lpca99_gpt2.csv,-508.70001220703125,508.70001220703125,0.2605567218829507
BERT,length,Length,LID,lpca99,7,12,686.25,686.0,687.0,12188,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_LENGTH/length_bootstrap/length_raw_lpca99_bert-base-uncased.csv,GPT,lpca99,190.3500061035156,181.4750061035156,204.0500030517578,12188,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_LENGTH/length_bootstrap/length_raw_lpca99_gpt2.csv,-495.8999938964844,495.8999938964844,0.27737705807433966
BERT,length,Length,LID,lpca99,8,12,679.5499877929688,678.4749755859375,680.0,7895,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_LENGTH/length_bootstrap/length_raw_lpca99_bert-base-uncased.csv,GPT,lpca99,199.6999969482422,189.9499969482422,207.0500030517578,7895,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_LENGTH/length_bootstrap/length_raw_lpca99_gpt2.csv,-479.84999084472656,479.84999084472656,0.293870944795135
BERT,length,Length,LID,lpca99,9,12,668.75,668.0,669.5250244140625,5526,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_LENGTH/length_bootstrap/length_raw_lpca99_bert-base-uncased.csv,GPT,lpca99,160.8000030517578,152.9499969482422,171.0,5526,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_LENGTH/length_bootstrap/length_raw_lpca99_gpt2.csv,-507.9499969482422,507.9499969482422,0.24044860269421728
BERT,length,Length,LID,lpca99,10,12,673.8499755859375,673.0,675.0,7492,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_LENGTH/length_bootstrap/length_raw_lpca99_bert-base-uncased.csv,GPT,lpca99,171.5,156.89999389648438,185.1499938964844,7492,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_LENGTH/length_bootstrap/length_raw_lpca99_gpt2.csv,-502.3499755859375,502.3499755859375,0.2545076889716801
BERT,length,Length,NLID,gride,1,12,13.997262954711914,13.586984634399414,14.479940414428713,29626,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_LENGTH/length_bootstrap/length_raw_gride_bert-base-uncased.csv,GPT,gride,5.944385528564453,5.79957914352417,6.147038459777832,29626,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_LENGTH/length_bootstrap/length_raw_gride_gpt2.csv,-8.052877426147461,8.052877426147461,0.4246819930294578
BERT,length,Length,NLID,gride,2,12,19.17236328125,18.64162254333496,19.843965530395508,29918,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_LENGTH/length_bootstrap/length_raw_gride_bert-base-uncased.csv,GPT,gride,7.950611114501953,7.792995929718018,8.140922546386719,29918,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_LENGTH/length_bootstrap/length_raw_gride_gpt2.csv,-11.221752166748047,11.221752166748047,0.41469124060868456
BERT,length,Length,NLID,gride,3,12,19.58319664001465,18.705446243286133,20.16270637512207,36097,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_LENGTH/length_bootstrap/length_raw_gride_bert-base-uncased.csv,GPT,gride,7.960412502288818,7.527239799499512,8.298163414001465,36097,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_LENGTH/length_bootstrap/length_raw_gride_gpt2.csv,-11.62278413772583,11.62278413772583,0.4064919864014021
BERT,length,Length,NLID,gride,4,12,21.500316619873047,20.87995719909668,21.92208671569824,33008,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_LENGTH/length_bootstrap/length_raw_gride_bert-base-uncased.csv,GPT,gride,7.830174446105957,7.443074226379394,8.082472801208496,33008,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_LENGTH/length_bootstrap/length_raw_gride_gpt2.csv,-13.67014217376709,13.67014217376709,0.36418879705559387
BERT,length,Length,NLID,gride,5,12,22.790512084960938,22.256668090820312,23.726055145263672,18892,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_LENGTH/length_bootstrap/length_raw_gride_bert-base-uncased.csv,GPT,gride,8.125370979309082,7.953357696533203,8.259237289428711,18892,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_LENGTH/length_bootstrap/length_raw_gride_gpt2.csv,-14.665141105651855,14.665141105651855,0.35652428295680433
BERT,length,Length,NLID,gride,6,12,22.40755844116211,21.521228790283203,23.28701400756836,14274,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_LENGTH/length_bootstrap/length_raw_gride_bert-base-uncased.csv,GPT,gride,8.611637115478516,8.435778617858887,8.779369354248047,14274,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_LENGTH/length_bootstrap/length_raw_gride_gpt2.csv,-13.795921325683594,13.795921325683594,0.3843184047959085
BERT,length,Length,NLID,gride,7,12,26.16352844238281,25.50962448120117,26.837703704833984,12188,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_LENGTH/length_bootstrap/length_raw_gride_bert-base-uncased.csv,GPT,gride,8.663836479187012,8.546607971191406,8.83513069152832,12188,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_LENGTH/length_bootstrap/length_raw_gride_gpt2.csv,-17.499691963195797,17.499691963195797,0.33114174558934084
BERT,length,Length,NLID,gride,8,12,24.14790153503418,22.784564971923828,25.15039253234864,7895,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_LENGTH/length_bootstrap/length_raw_gride_bert-base-uncased.csv,GPT,gride,8.689210891723633,8.517660140991211,8.969292640686035,7895,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_LENGTH/length_bootstrap/length_raw_gride_gpt2.csv,-15.458690643310547,15.458690643310547,0.3598329601898194
BERT,length,Length,NLID,gride,9,12,18.664440155029297,17.756620407104492,19.71528625488281,5526,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_LENGTH/length_bootstrap/length_raw_gride_bert-base-uncased.csv,GPT,gride,8.405060768127441,8.24647045135498,8.534523010253906,5526,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_LENGTH/length_bootstrap/length_raw_gride_gpt2.csv,-10.259379386901855,10.259379386901855,0.45032482615679337
BERT,length,Length,NLID,gride,10,12,21.516096115112305,19.472450256347656,22.928747177124023,7492,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_LENGTH/length_bootstrap/length_raw_gride_bert-base-uncased.csv,GPT,gride,8.487789154052734,8.034651756286621,8.98497200012207,7492,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_LENGTH/length_bootstrap/length_raw_gride_gpt2.csv,-13.02830696105957,13.02830696105957,0.394485556703344
BERT,pos,POS,IsoScore,iso,ADJ,12,0.0342100262641906,0.0334189981222152,0.035031072795391,12648,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_POS/pos_bootstrap/pos_raw_iso_bert-base-uncased.csv,GPT,iso,0.0017563472501933,0.0017563472501933,0.0017563472501933,12648,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_POS/pos_bootstrap/pos_raw_iso_gpt2.csv,-0.032453679013997296,0.032453679013997296,0.05134013159270092
BERT,pos,POS,IsoScore,iso,ADP,12,0.0280755180865526,0.0274719856679439,0.0286320950835943,17557,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_POS/pos_bootstrap/pos_raw_iso_bert-base-uncased.csv,GPT,iso,0.0017172312363982,0.0017172312363982,0.0017172312363982,17557,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_POS/pos_bootstrap/pos_raw_iso_gpt2.csv,-0.0263582868501544,0.0263582868501544,0.06116472120315765
BERT,pos,POS,IsoScore,iso,ADV,12,0.0212874002754688,0.0203664973378181,0.0224699880927801,9913,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_POS/pos_bootstrap/pos_raw_iso_bert-base-uncased.csv,GPT,iso,0.0015422465512529,0.0015422465512529,0.0015422465512529,9913,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_POS/pos_bootstrap/pos_raw_iso_gpt2.csv,-0.019745153724215897,0.019745153724215897,0.07244879747153325
BERT,pos,POS,IsoScore,iso,AUX,12,0.0252637956291437,0.0248980578035116,0.0256676040589809,11526,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_POS/pos_bootstrap/pos_raw_iso_bert-base-uncased.csv,GPT,iso,0.0017260763561353,0.0017260763561353,0.0017260763561353,11526,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_POS/pos_bootstrap/pos_raw_iso_gpt2.csv,-0.0235377192730084,0.0235377192730084,0.06832213106347886
BERT,pos,POS,IsoScore,iso,CCONJ,12,0.0126380799338221,0.0123868100345134,0.0129085881635546,6627,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_POS/pos_bootstrap/pos_raw_iso_bert-base-uncased.csv,GPT,iso,0.0015651189023628,0.0015651189023628,0.0015651189023628,6627,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_POS/pos_bootstrap/pos_raw_iso_gpt2.csv,-0.0110729610314593,0.0110729610314593,0.12384150998873018
BERT,pos,POS,IsoScore,iso,DET,12,0.0155048742890357,0.0152893038466572,0.0156346820294857,16123,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_POS/pos_bootstrap/pos_raw_iso_bert-base-uncased.csv,GPT,iso,0.0015847033355385,0.0015847033355385,0.0015847033355385,16123,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_POS/pos_bootstrap/pos_raw_iso_gpt2.csv,-0.0139201709534972,0.0139201709534972,0.10220678387951368
BERT,pos,POS,IsoScore,iso,NOUN,12,0.0399092473089695,0.0392681807279586,0.0405066534876823,33607,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_POS/pos_bootstrap/pos_raw_iso_bert-base-uncased.csv,GPT,iso,0.0016638999804854,0.0016638999804854,0.0016638999804854,33607,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_POS/pos_bootstrap/pos_raw_iso_gpt2.csv,-0.0382453473284841,0.0382453473284841,0.041692091249023455
BERT,pos,POS,IsoScore,iso,NUM,12,0.0253978110849857,0.0244089402258396,0.0264084693044424,3675,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_POS/pos_bootstrap/pos_raw_iso_bert-base-uncased.csv,GPT,iso,0.001578923780471,0.001578923780471,0.001578923780471,3675,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_POS/pos_bootstrap/pos_raw_iso_gpt2.csv,-0.0238188873045147,0.0238188873045147,0.06216771103571224
BERT,pos,POS,IsoScore,iso,PRON,12,0.0118167558684945,0.0115779275074601,0.0120624704286456,18255,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_POS/pos_bootstrap/pos_raw_iso_bert-base-uncased.csv,GPT,iso,0.0014389241114258,0.0014389241114258,0.0014389241114258,18255,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_POS/pos_bootstrap/pos_raw_iso_gpt2.csv,-0.0103778317570687,0.0103778317570687,0.12176980953479954
BERT,pos,POS,IsoScore,iso,PROPN,12,0.0228071026504039,0.0220981147140264,0.0233970452100038,11203,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_POS/pos_bootstrap/pos_raw_iso_bert-base-uncased.csv,GPT,iso,0.0016546649858355,0.0016546649858355,0.0016546649858355,11203,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_POS/pos_bootstrap/pos_raw_iso_gpt2.csv,-0.0211524376645684,0.0211524376645684,0.07255042480401151
BERT,pos,POS,IsoScore,iso,PUNCT,12,0.0036281046923249,0.0035966311115771,0.0036581084132194,22123,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_POS/pos_bootstrap/pos_raw_iso_bert-base-uncased.csv,GPT,iso,0.0016484550433233,0.0016484550433233,0.0016484550433233,22123,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_POS/pos_bootstrap/pos_raw_iso_gpt2.csv,-0.0019796496490016,0.0019796496490016,0.454357077074026
BERT,pos,POS,IsoScore,iso,SCONJ,12,0.0158198550343513,0.0153277609497308,0.0164077747613191,3815,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_POS/pos_bootstrap/pos_raw_iso_bert-base-uncased.csv,GPT,iso,0.0014980369014665,0.0014980369014665,0.0014980369014665,3815,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_POS/pos_bootstrap/pos_raw_iso_gpt2.csv,-0.0143218181328848,0.0143218181328848,0.09469346578800225
BERT,pos,POS,IsoScore,iso,VERB,12,0.0339327976107597,0.0331875644624233,0.0345854870975017,22095,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_POS/pos_bootstrap/pos_raw_iso_bert-base-uncased.csv,GPT,iso,0.001717843231745,0.001717843231745,0.001717843231745,22095,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_POS/pos_bootstrap/pos_raw_iso_gpt2.csv,-0.0322149543790147,0.0322149543790147,0.05062486304401532
BERT,pos,POS,LID,lpca99,ADJ,12,680.9500122070312,680.0,682.0,12648,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_POS/pos_bootstrap/pos_raw_lpca99_bert-base-uncased.csv,GPT,lpca99,118.0,118.0,118.0,12648,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_POS/pos_bootstrap/pos_raw_lpca99_gpt2.csv,-562.9500122070312,562.9500122070312,0.17328731608000048
BERT,pos,POS,LID,lpca99,ADP,12,678.3499755859375,678.0,679.0,17557,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_POS/pos_bootstrap/pos_raw_lpca99_bert-base-uncased.csv,GPT,lpca99,116.0,116.0,116.0,17557,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_POS/pos_bootstrap/pos_raw_lpca99_gpt2.csv,-562.3499755859375,562.3499755859375,0.17100317560976225
BERT,pos,POS,LID,lpca99,ADV,12,672.25,672.0,673.0,9913,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_POS/pos_bootstrap/pos_raw_lpca99_bert-base-uncased.csv,GPT,lpca99,44.0,44.0,44.0,9913,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_POS/pos_bootstrap/pos_raw_lpca99_gpt2.csv,-628.25,628.25,0.06545184083302343
BERT,pos,POS,LID,lpca99,AUX,12,653.25,652.4749755859375,654.0,11526,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_POS/pos_bootstrap/pos_raw_lpca99_bert-base-uncased.csv,GPT,lpca99,70.0,70.0,70.0,11526,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_POS/pos_bootstrap/pos_raw_lpca99_gpt2.csv,-583.25,583.25,0.10715652506697283
BERT,pos,POS,LID,lpca99,CCONJ,12,638.5999755859375,638.0,639.5250244140625,6627,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_POS/pos_bootstrap/pos_raw_lpca99_bert-base-uncased.csv,GPT,lpca99,80.0,80.0,80.0,6627,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_POS/pos_bootstrap/pos_raw_lpca99_gpt2.csv,-558.5999755859375,558.5999755859375,0.12527404174514295
BERT,pos,POS,LID,lpca99,DET,12,671.3499755859375,671.0,672.0,16123,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_POS/pos_bootstrap/pos_raw_lpca99_bert-base-uncased.csv,GPT,lpca99,74.0,74.0,74.0,16123,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_POS/pos_bootstrap/pos_raw_lpca99_gpt2.csv,-597.3499755859375,597.3499755859375,0.11022566871386962
BERT,pos,POS,LID,lpca99,NOUN,12,687.75,687.0,688.0,33607,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_POS/pos_bootstrap/pos_raw_lpca99_bert-base-uncased.csv,GPT,lpca99,142.0,142.0,142.0,33607,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_POS/pos_bootstrap/pos_raw_lpca99_gpt2.csv,-545.75,545.75,0.2064703744093057
BERT,pos,POS,LID,lpca99,NUM,12,599.4000244140625,598.0,601.5250244140625,3675,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_POS/pos_bootstrap/pos_raw_lpca99_bert-base-uncased.csv,GPT,lpca99,57.0,57.0,57.0,3675,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_POS/pos_bootstrap/pos_raw_lpca99_gpt2.csv,-542.4000244140625,542.4000244140625,0.09509509122179262
BERT,pos,POS,LID,lpca99,PRON,12,649.75,649.0,650.5250244140625,18255,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_POS/pos_bootstrap/pos_raw_lpca99_bert-base-uncased.csv,GPT,lpca99,13.0,13.0,13.0,18255,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_POS/pos_bootstrap/pos_raw_lpca99_gpt2.csv,-636.75,636.75,0.020007695267410544
BERT,pos,POS,LID,lpca99,PROPN,12,668.5999755859375,668.0,669.5250244140625,11203,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_POS/pos_bootstrap/pos_raw_lpca99_bert-base-uncased.csv,GPT,lpca99,83.0,83.0,83.0,11203,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_POS/pos_bootstrap/pos_raw_lpca99_gpt2.csv,-585.5999755859375,585.5999755859375,0.12413999855034652
BERT,pos,POS,LID,lpca99,PUNCT,12,581.9500122070312,579.0,584.5250244140625,22123,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_POS/pos_bootstrap/pos_raw_lpca99_bert-base-uncased.csv,GPT,lpca99,51.0,51.0,51.0,22123,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_POS/pos_bootstrap/pos_raw_lpca99_gpt2.csv,-530.9500122070312,530.9500122070312,0.08763639304101695
BERT,pos,POS,LID,lpca99,SCONJ,12,616.4000244140625,615.0,617.5250244140625,3815,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_POS/pos_bootstrap/pos_raw_lpca99_bert-base-uncased.csv,GPT,lpca99,35.0,35.0,35.0,3815,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_POS/pos_bootstrap/pos_raw_lpca99_gpt2.csv,-581.4000244140625,581.4000244140625,0.05678130858815312
BERT,pos,POS,LID,lpca99,VERB,12,676.9000244140625,676.0,677.0,22095,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_POS/pos_bootstrap/pos_raw_lpca99_bert-base-uncased.csv,GPT,lpca99,95.0,95.0,95.0,22095,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_POS/pos_bootstrap/pos_raw_lpca99_gpt2.csv,-581.9000244140625,581.9000244140625,0.14034568854127874
BERT,pos,POS,NLID,gride,ADJ,12,23.53274917602539,22.971160888671875,24.10275650024414,12648,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_POS/pos_bootstrap/pos_raw_gride_bert-base-uncased.csv,GPT,gride,5.150691986083984,5.150691986083984,5.150691986083984,12648,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_POS/pos_bootstrap/pos_raw_gride_gpt2.csv,-18.382057189941406,18.382057189941406,0.21887336441470204
BERT,pos,POS,NLID,gride,ADP,12,22.152570724487305,21.917591094970703,22.377426147460938,17557,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_POS/pos_bootstrap/pos_raw_gride_bert-base-uncased.csv,GPT,gride,5.375010967254639,5.375010967254639,5.375010967254639,17557,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_POS/pos_bootstrap/pos_raw_gride_gpt2.csv,-16.777559757232666,16.777559757232666,0.24263599173675754
BERT,pos,POS,NLID,gride,ADV,12,17.390424728393555,16.98043441772461,17.7797908782959,9913,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_POS/pos_bootstrap/pos_raw_gride_bert-base-uncased.csv,GPT,gride,2.3405203819274902,2.3405203819274902,2.3405203819274902,9913,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_POS/pos_bootstrap/pos_raw_gride_gpt2.csv,-15.049904346466064,15.049904346466064,0.13458672910421185
